Total_n,Quantile,Threshold,n_exceedances,mean,std,skewness,kurtosis,L1,L2,tau3_Lskewness,tau4_Lkurtosis,GPD_shape_Lmoment,GPD_scale_Lmoment,GPD_shape_MLE,GPD_scale_MLE,AD_stat_Lmoment,Bootstrap_pval_Lmoment,AD_stat_MLE,Bootstrap_pval_MLE,LogL_Lmoment,LogL_MLE,AIC_Lmoment,BIC_Lmoment,AIC_MLE,BIC_MLE,Ticker,Sector,Name
5069,0.99,0.0996157123222792,51,0.03129164916622281,0.025188832135512977,0.3702366992120239,1.8746480649064259,0.03129164916622281,0.01436951476868592,0.10230397468919258,-0.08543436823112699,-0.6287631105819487,0.061524979732497424,-0.44087803028190053,0.045756571844942376,3.8800367712236508,0.01,2.224581492725733,0.076,127.22586230271486,128.79087532580135,-250.45172460542972,-246.58807333998107,-253.5817506516027,-249.71809938615405,004020.KS,Steels & Materials,Hyundai Steel
3427,0.0,0.0,3427,0.017669947158771133,0.018350529324676325,4.123021062966123,34.51232155256475,0.017669947158771133,0.008114558017848973,0.3310128819004828,0.2454639020676646,-0.005230117899844707,0.01635665828781464,0.016889948416623404,0.01736897255698929,155.93649827576792,0.0,140.78931063430673,0.0,10390.885917896412,10405.082337275253,-20777.771835792824,-20765.492954749076,-20806.164674550506,-20793.885793506757,105560.KS,Financials,KB Financial
3427,0.5,0.013698644570763316,1713,0.014891441562390468,0.020459972906497117,4.414379661540567,33.31051204600943,0.014891441562390468,0.008273902648130839,0.4582175041333209,0.2990557507083612,0.25692498638783945,0.010716652346253002,0.2131735020647198,0.011647062464352279,5.981342956806429,0.0,2.3935793874225055,0.064,5546.717385029279,5549.391764205556,-11089.434770058559,-11078.54276706191,-11094.783528411112,-11083.891525414463,105560.KS,Financials,KB Financial
3427,0.55,0.015176568917477347,1542,0.014982635522947223,0.020984420305879808,4.3546995030781765,32.08242977417439,0.014982635522947221,0.008463983565339514,0.46566220585996015,0.3038256951095975,0.2708581936497115,0.010671302285470485,0.2371270670709486,0.011373125030317205,3.3445194154921865,0.01,1.5054303327731304,0.158,4993.651441454625,4995.007659223932,-9983.30288290925,-9972.621211801003,-9986.015318447864,-9975.333647339618,105560.KS,Financials,KB Financial
3427,0.6,0.016639349231971523,1371,0.015307057517434039,0.021597413082389924,4.280209243303811,30.676291419716385,0.015307057517434039,0.008692951863303868,0.4745125886761099,0.30779463328882584,0.287239165864703,0.01061225862844195,0.24661081552956982,0.011479276794548734,3.8902497126134676,0.01,1.5714286665568125,0.146,4413.593126309598,4415.402603815017,-8823.186252619196,-8812.739661260071,-8826.805207630034,-8816.358616270909,105560.KS,Financials,KB Financial
3427,0.65,0.018518995122741102,1200,0.015484423676489403,0.02233722708519879,4.181735277277018,29.013761041636666,0.015484423676489403,0.008989809034882936,0.4830884002452677,0.30970634906681455,0.3029254363135099,0.010634831814768026,0.2819567415027661,0.011111612841669321,1.2051589030786545,0.254,0.5848340585037022,0.68,3860.9513942671197,3861.4163077426956,-7717.902788534239,-7707.722634862687,-7718.832615485391,-7708.652461813839,105560.KS,Financials,KB Financial
3427,0.7,0.020330731510663166,1028,0.016112071803913303,0.023256691446437522,4.050578744985628,27.029938021509054,0.016112071803913306,0.00939282160958059,0.48865811179256685,0.3111466246699809,0.31301635458567306,0.010885624386860936,0.29012290512398564,0.011445102793717786,1.4785392082053477,0.178,0.8122972639428099,0.442,3268.552004466963,3269.070504959627,-6533.104008933926,-6523.233268041896,-6534.141009919254,-6524.2702690272245,105560.KS,Financials,KB Financial
3427,0.75,0.022599873808794583,857,0.01681692416384611,0.024403728091715468,3.88367913894332,24.733310472193207,0.01681692416384611,0.009931409725101033,0.4911713364807483,0.3123008141156611,0.3175450049621835,0.011403242811929152,0.3140687892569881,0.011603390505165963,0.4358621647545533,0.816,0.35721964177844256,0.872,2692.9410498561065,2693.0017256486954,-5381.882099712213,-5372.375223875018,-5382.003451297391,-5372.496575460195,105560.KS,Financials,KB Financial
3427,0.8,0.02530935704508833,686,0.017970087764505382,0.0258660896727246,3.677225514385141,22.1181919004613,0.017970087764505385,0.0106425966551611,0.49454545108741643,0.31150044932883447,0.32360096704343144,0.012067796631064212,0.3211876727797621,0.012305160867546818,0.554183212116186,0.706,0.4785307736615323,0.752,2110.4630768543716,2110.5292274282324,-4216.926153708743,-4207.864398453292,-4217.058454856465,-4207.9966996010135,105560.KS,Financials,KB Financial
3427,0.85,0.029213903254662072,514,0.01944835895489627,0.027872521448517863,3.401204139447038,19.003201913669717,0.019448358954896265,0.011689141366272757,0.4958407086893176,0.30215981732527214,0.3259184773057342,0.013190815222197517,0.353823856029086,0.012823327100532286,0.3006324753081344,0.966,0.21952558087843954,0.99,1543.2482525584837,1543.3639934917562,-3082.4965051169675,-3074.0120585860573,-3082.7279869835124,-3074.2435404526022,105560.KS,Financials,KB Financial
3427,0.9,0.034996330408202866,343,0.02209185000742596,0.03081482819112905,3.015435386691675,15.26195696853532,0.02209185000742596,0.013386892883971439,0.4842019366563659,0.2874750333001832,0.30494894177859344,0.015771728115687857,0.3794412116613215,0.01420886642982435,1.4496476932166047,0.186,0.7172850438083742,0.49,985.2490404232435,985.9351742112556,-1966.498080846487,-1958.822619952155,-1967.8703484225111,-1960.1948875281792,105560.KS,Financials,KB Financial
3427,0.95,0.04662757788222505,172,0.027796467765868107,0.03575959795242029,2.4081962712513416,10.577716356293953,0.0277964677658681,0.01664794359524426,0.4545983766120867,0.2292585258588906,0.2501000521419372,0.021846261979372297,0.3633615647173064,0.018486235654404593,1.5669389096009354,0.18,0.5323866116984846,0.698,451.13190815839675,451.9085327964818,-898.2638163167935,-891.9688273631666,-899.8170655929636,-893.5220766393367,105560.KS,Financials,KB Financial
3427,0.99,0.08948017020013178,35,0.04305943012067997,0.03935487006043926,1.7123638110607822,7.182816961440099,0.043059430120679955,0.020744726339424025,0.26131204983456485,0.13126555702199807,-0.17130086922157342,0.052758954636505866,-0.08666397057150291,0.04677311884830521,0.4121281702164765,0.83,0.3413553402836129,0.894,75.01365139362218,75.21959874200027,-146.02730278724437,-142.91660666426554,-146.43919748400054,-143.32850136102172,105560.KS,Financials,KB Financial
5318,0.0,0.0,5318,0.023238161541488906,0.023114555938909858,2.7642282762252517,13.78560901056404,0.02323816154148891,0.010744221042209448,0.3539502495313424,0.24039381079274413,0.045681699615946925,0.02003842048007283,-0.0034801793794166018,0.023318079442037298,179.4136617570257,0.0,118.46280326276428,0.0,14650.605866579317,14688.150055764458,-29297.211733158634,-29284.054028015027,-29372.300111528915,-29359.14240638531,006280.KS,Health Care,Green Cross
5318,0.5,0.01688131512819703,2659,0.020816862644235986,0.025050663004257033,2.675850288337526,11.50761157310973,0.020816862644235986,0.011306404295627334,0.4316582591589547,0.2576102713430224,0.20603714300516843,0.016104162484324273,0.17281956559236247,0.017232019091893647,6.367425485145304,0.0,3.2069202575326017,0.016,7676.723252329008,7679.365451822645,-15349.446504658015,-15337.675093875529,-15354.73090364529,-15342.959492862803,006280.KS,Health Care,Green Cross
5318,0.55,0.01912214176350902,2393,0.02076071739929844,0.025485946148467692,2.6168863002863327,10.954333298530956,0.02076071739929844,0.011527090646100373,0.43581105311346846,0.25702065146983133,0.21411811719498564,0.016178182000993475,0.2055702064816053,0.01654967979876599,1.1599208489005832,0.24,0.8798988124772222,0.416,6929.468634272129,6929.732360055359,-13854.937268544258,-13843.37666236844,-13855.464720110718,-13843.904113934901,006280.KS,Health Care,Green Cross
5318,0.6,0.021202288985888336,2127,0.021149330600591237,0.02599793515261921,2.5427641898384494,10.319934375404301,0.021149330600591237,0.0118073226375914,0.43786472210222804,0.25642758992906456,0.2180971279747334,0.01645084713271289,0.2148355716701424,0.016683722703690434,0.8220544639084437,0.474,0.7402853999346917,0.532,6122.339219825555,6122.443143584278,-12240.67843965111,-12229.35350402071,-12240.886287168556,-12229.561351538156,006280.KS,Health Care,Green Cross
